"f1","f2","label"
53.14,31.60,"suck"
407.30,32.63,"suck"
528.50,32.57,"suck"
582.00,32.55,"suck"
420.53,32.37,"suck"
438.93,32.73,"suck"
42.60,33.55,"nope"
8.84,30.95,"nope"
7.55,23.76,"nope"
9.89,22.45,"nope"
7.75,26.84,"nope"
7.94,27.51,"nope"
9.18,27.10,"nope"
9.67,20.78,"nope"
11.64,19.99,"nope"
8.01,28.31,"nope"
1066.95,26.17,"nope"
147.58,20.45,"nope"
387.75,18.02,"nope"
14.63,24.24,"nope"
23.20,23.97,"nope"
36.01,20.35,"nope"
209.30,21.46,"nope"
35.32,15.71,"nope"
27.79,15.52,"nope"
9.70,21.99,"nope"
10.01,26.64,"nope"
7.09,27.21,"nope"
7.76,25.14,"nope"
12.67,18.27,"nope"
9.34,21.56,"nope"
9.56,24.57,"nope"
10.61,22.52,"nope"
10.02,19.59,"nope"
8.83,21.77,"nope"
8.99,25.30,"nope"
22.18,24.54,"nope"
40.72,16.10,"nope"
7.72,23.70,"nope"
8.66,26.44,"nope"
8.58,23.17,"nope"
7.46,25.38,"nope"
7.84,24.03,"nope"
8.57,21.66,"nope"
9.99,22.40,"nope"
7.63,26.37,"nope"
12.78,19.50,"nope"
23.22,21.10,"nope"
10.90,24.31,"nope"
12.86,27.34,"nope"
7.40,25.74,"nope"
7.84,24.81,"nope"
6.76,25.78,"nope"
9.05,22.17,"nope"
9.58,22.07,"nope"
12.94,18.72,"nope"
9.57,21.41,"nope"
8.97,26.23,"nope"
9.20,22.01,"nope"
10.96,23.99,"nope"
18.75,26.88,"nope"
12.47,26.46,"nope"
8.11,26.08,"nope"
9.05,24.48,"nope"
10.70,29.12,"nope"
8.89,27.39,"nope"
7.38,25.94,"nope"
7.02,24.97,"nope"
8.61,25.06,"nope"
8.43,25.31,"nope"
6.91,24.40,"nope"
8.03,27.39,"nope"
7.58,25.72,"nope"
7.65,25.73,"nope"
16.17,14.73,"nope"
11.93,17.93,"nope"
11.94,24.53,"nope"
25.71,13.53,"nope"
14.31,21.41,"nope"
12.67,24.84,"nope"
9.86,23.64,"nope"
42.62,19.98,"nope"
15.79,21.63,"nope"
9.28,23.15,"nope"
11.70,21.66,"nope"
8.56,23.47,"nope"
14.51,20.27,"nope"
8.65,25.96,"nope"
9.63,22.97,"nope"
32.24,9.49,"nope"
16.57,13.63,"nope"
13.57,18.44,"nope"
11.43,17.67,"nope"
19.87,15.98,"nope"
13.33,18.33,"nope"
9.61,20.50,"nope"
10.69,22.02,"nope"
34.37,22.64,"nope"
17.56,23.84,"nope"
10.20,27.99,"nope"
14.87,23.80,"nope"
9.91,26.15,"nope"
10.36,27.06,"nope"
10.17,24.11,"nope"
11.02,19.30,"nope"
28.19,10.72,"nope"
18.85,15.01,"nope"
12.12,18.95,"nope"
17.59,36.14,"nope"
14.70,17.09,"nope"
15.22,16.99,"nope"
8.40,21.90,"nope"
9.12,20.03,"nope"
18.61,22.63,"nope"
15.32,19.42,"nope"
13.64,19.46,"nope"
11.51,22.18,"nope"
8.56,24.18,"nope"
7.90,28.81,"nope"
8.98,24.88,"nope"
11.35,22.81,"nope"
12.50,22.27,"nope"
13.88,18.24,"nope"
16.01,16.43,"nope"
9.41,23.55,"nope"
17.18,21.56,"nope"
12.45,25.25,"nope"
16.20,25.74,"nope"
18.54,26.97,"nope"
34.71,27.42,"nope"
19.22,28.00,"nope"
22.06,26.64,"nope"
10.28,23.65,"nope"
18.39,23.00,"nope"
15.20,20.57,"nope"
14.75,16.84,"nope"
8.77,22.84,"nope"
20.98,13.94,"nope"
13.59,17.85,"nope"
8.41,27.31,"nope"
14.78,25.32,"nope"
95.27,25.66,"nope"
23.78,13.40,"nope"
54.85,21.60,"nope"
1836.31,23.65,"nope"
805.96,21.01,"nope"
18.78,15.66,"nope"
1551.69,20.11,"nope"
28.04,16.94,"nope"
17.29,19.83,"nope"
492.34,17.77,"nope"
1081.19,17.39,"nope"
235.79,19.48,"nope"
19.19,17.32,"nope"
18.27,15.38,"nope"
2107.64,23.49,"nope"
1366.28,21.15,"nope"
57.47,20.24,"nope"
12.17,19.94,"nope"
1744.35,22.98,"nope"
753.32,16.89,"nope"
28.08,16.73,"nope"
506.00,14.77,"nope"
228.92,14.89,"nope"
769.90,17.65,"nope"
20.31,20.07,"nope"
1341.86,18.66,"nope"
19.26,17.86,"nope"
1724.85,20.34,"nope"
265.57,17.81,"nope"
1446.39,23.95,"nope"
86.81,11.38,"nope"
1531.33,17.28,"nope"
60.82,16.71,"nope"
1401.74,20.92,"nope"
807.96,17.79,"nope"
1473.77,22.53,"nope"
1432.65,19.13,"nope"
1577.73,24.80,"nope"
152.75,15.34,"nope"
1641.37,19.19,"nope"
488.92,16.22,"nope"
1994.65,22.41,"nope"
1374.66,18.59,"nope"
1349.35,18.35,"nope"
1535.02,21.06,"nope"
10.87,18.99,"nope"
11.11,20.86,"nope"
9.21,24.02,"nope"
14.14,21.59,"nope"
13.32,23.74,"nope"
62.77,13.29,"nope"
910.22,13.92,"nope"
1080.90,18.04,"nope"
1030.80,14.12,"nope"
1277.52,19.31,"nope"
744.75,17.07,"nope"
144.03,15.28,"nope"
118.98,15.44,"nope"
1771.69,20.43,"nope"
2095.53,25.34,"nope"
867.17,21.13,"nope"
103.15,29.06,"nope"
1842.67,20.18,"nope"
91.75,33.16,"nope"
80.36,35.65,"nope"
94.55,32.18,"nope"
106.37,32.72,"nope"
84.19,34.66,"nope"
914.35,14.77,"nope"
2295.69,22.42,"nope"
190.50,30.46,"nope"
2099.21,24.26,"nope"
601.66,18.26,"nope"
2045.94,24.63,"nope"
66.35,16.55,"nope"
1037.57,22.90,"nope"
1823.15,19.20,"nope"
374.64,19.08,"nope"
2062.77,21.02,"nope"
91.23,16.78,"nope"
2028.74,20.75,"nope"
1564.77,20.62,"nope"
59.09,15.99,"nope"
13.70,26.99,"nope"
11.21,28.84,"nope"
14.47,20.25,"nope"
12.25,23.31,"nope"
13.77,20.57,"nope"
1870.02,21.90,"nope"
1628.17,24.67,"nope"
2133.19,24.62,"nope"
1750.60,23.89,"nope"
627.70,16.34,"nope"
1356.07,17.60,"nope"
11.26,23.86,"nope"
12.21,24.37,"nope"
203.76,26.14,"nope"
597.15,16.04,"nope"
1784.82,21.62,"nope"
15.17,22.92,"nope"
8.52,28.42,"nope"
8.94,28.54,"nope"
641.74,14.20,"nope"
1390.12,24.27,"nope"
2097.13,23.00,"nope"
2077.11,23.58,"nope"
2362.79,26.23,"nope"
410.84,16.19,"nope"
2019.39,22.02,"nope"
1964.31,22.11,"nope"
2330.85,22.94,"nope"
1864.85,21.70,"nope"
1805.35,19.77,"nope"
188.77,33.36,"nope"
154.09,36.09,"nope"
210.13,33.69,"nope"
164.84,31.40,"nope"
2191.85,25.34,"nope"
99.26,19.08,"nope"
170.79,34.18,"nope"
738.18,14.52,"nope"
2520.57,25.26,"nope"
174.67,33.13,"nope"
2501.34,23.58,"nope"
1836.47,25.69,"nope"
1872.86,23.78,"nope"
843.05,19.84,"nope"
1916.80,23.36,"nope"
428.08,23.33,"nope"
189.45,31.35,"nope"
2328.01,23.87,"nope"
1986.83,26.28,"nope"
223.33,28.49,"nope"
200.93,28.45,"nope"
178.69,32.52,"nope"
1325.17,18.60,"nope"
2534.19,25.46,"nope"
301.56,20.39,"nope"
623.53,20.95,"nope"
1965.02,24.82,"nope"
1546.67,18.93,"nope"
2301.27,23.97,"nope"
1681.24,18.59,"nope"
1658.34,18.54,"nope"
980.86,21.26,"nope"
1745.09,23.60,"nope"
631.62,18.65,"nope"
1759.16,22.59,"nope"
647.96,16.07,"nope"
215.17,28.51,"nope"
2227.16,24.10,"nope"
1035.82,19.37,"nope"
1587.78,19.76,"nope"
565.42,17.94,"nope"
186.83,28.33,"nope"
994.54,19.12,"nope"
166.81,30.85,"nope"
177.44,29.17,"nope"
2034.82,24.57,"nope"
2243.32,26.03,"nope"
294.27,22.69,"nope"
2255.19,21.76,"nope"
1695.82,19.65,"nope"
1472.43,23.03,"nope"
427.97,20.76,"nope"
2107.23,23.74,"nope"
1387.37,19.29,"nope"
211.61,28.05,"nope"
1692.08,22.42,"nope"
1293.67,17.55,"nope"
1707.35,21.25,"nope"
1182.63,20.07,"nope"
1441.55,17.30,"nope"
1525.11,18.91,"nope"
160.26,30.91,"nope"
1396.85,17.51,"nope"
958.10,16.47,"nope"
1851.73,21.78,"nope"
1134.89,20.78,"nope"
1926.82,23.62,"nope"
287.01,23.91,"nope"
1442.21,23.32,"nope"
451.27,21.83,"nope"
1893.72,19.90,"nope"
1733.53,19.68,"nope"
1405.68,19.80,"nope"
614.47,20.02,"nope"
124.10,33.06,"nope"
161.04,32.51,"nope"
140.10,32.81,"nope"
142.07,32.51,"nope"
135.34,31.75,"nope"
172.10,31.21,"nope"
138.83,30.75,"nope"
2257.42,24.74,"nope"
1059.77,21.37,"nope"
144.37,31.60,"nope"
135.40,31.38,"nope"
157.79,30.25,"nope"
188.69,30.77,"nope"
151.45,31.52,"nope"
140.75,31.37,"nope"
149.10,32.25,"nope"
164.05,29.48,"nope"
189.36,29.64,"nope"
183.93,30.60,"nope"
136.11,31.51,"nope"
167.13,31.82,"nope"
148.66,32.80,"nope"
163.52,32.62,"nope"
149.86,32.13,"nope"
161.18,30.65,"nope"
141.37,31.05,"nope"
151.75,31.61,"nope"
153.54,30.79,"nope"
175.86,30.28,"nope"
1751.94,18.08,"nope"
2239.50,21.55,"nope"
331.89,23.28,"nope"
392.33,23.12,"nope"
254.68,23.81,"nope"
1452.27,17.65,"nope"
167.03,16.47,"nope"
116.55,32.36,"nope"
744.87,25.34,"nope"
1362.31,28.91,"nope"
142.30,30.82,"nope"
139.22,31.27,"nope"
1058.34,12.64,"nope"
1030.56,18.02,"nope"
825.05,26.36,"nope"
779.53,20.74,"nope"
2023.22,27.87,"nope"
262.89,21.22,"nope"
118.79,31.32,"nope"
1472.69,20.87,"nope"
1410.54,17.37,"nope"
1833.80,22.89,"nope"
1635.63,20.08,"nope"
1014.94,21.73,"nope"
1874.82,19.72,"nope"
825.16,16.67,"nope"
1883.72,22.27,"nope"
2328.26,26.75,"nope"
1232.81,20.13,"nope"
155.42,19.89,"nope"
1421.48,16.24,"nope"
970.20,16.10,"nope"
1601.84,25.24,"nope"
1012.40,18.75,"nope"
352.46,25.66,"nope"
424.17,20.94,"nope"
79.93,33.46,"nope"
99.52,29.04,"nope"
75.43,30.50,"nope"
68.73,29.46,"nope"
88.19,27.91,"nope"
205.43,16.01,"nope"
1478.49,21.36,"nope"
233.10,18.15,"nope"
630.43,17.31,"nope"
885.90,16.32,"nope"
1244.13,15.21,"nope"
543.04,13.34,"nope"
70.85,30.57,"nope"
1563.67,32.78,"nope"
597.87,22.56,"nope"
2510.26,25.05,"nope"
270.17,18.52,"nope"
645.82,22.81,"nope"
1712.29,20.37,"nope"
492.49,18.73,"nope"
645.91,16.82,"nope"
1985.50,22.10,"nope"
2335.76,21.61,"nope"
1883.17,23.32,"nope"
1524.90,19.80,"nope"
535.17,24.63,"nope"
1178.95,21.94,"nope"
264.78,19.25,"nope"
71.59,30.49,"nope"
85.84,26.57,"nope"
473.91,16.74,"nope"
449.87,18.57,"nope"
235.18,22.05,"nope"
2282.87,26.94,"nope"
88.59,26.88,"nope"
75.61,29.92,"nope"
99.61,23.67,"nope"
1615.03,19.21,"nope"
1193.89,24.73,"nope"
675.80,31.81,"nope"
148.50,23.71,"nope"
1497.86,18.85,"nope"
65.76,29.30,"nope"
81.95,29.51,"nope"
79.83,26.99,"nope"
231.25,14.21,"nope"
1126.75,18.74,"nope"
1016.14,16.71,"nope"
98.29,25.79,"nope"
1376.09,20.75,"nope"
893.55,17.89,"nope"
1344.80,16.83,"nope"
149.52,22.40,"nope"
81.78,29.85,"nope"
528.03,27.38,"nope"
1823.37,31.05,"nope"
589.23,13.99,"nope"
72.23,30.40,"nope"
69.58,31.23,"nope"
77.92,29.28,"nope"
75.03,29.22,"nope"
86.09,27.41,"nope"
68.92,28.57,"nope"
72.79,30.00,"nope"
79.39,29.31,"nope"
109.72,24.94,"nope"
76.17,28.90,"nope"
339.43,15.17,"nope"
90.60,26.88,"nope"
73.05,29.23,"nope"
70.73,29.49,"nope"
88.18,28.72,"nope"
79.06,28.85,"nope"
68.35,29.96,"nope"
73.05,29.99,"nope"
81.94,28.67,"nope"
74.26,29.99,"nope"
82.78,29.09,"nope"
66.71,31.33,"nope"
81.97,28.54,"nope"
76.96,30.02,"nope"
84.99,29.49,"nope"
64.16,32.16,"nope"
76.69,28.60,"nope"
74.21,29.66,"nope"
94.31,26.42,"nope"
73.15,28.90,"nope"
79.31,30.37,"nope"
75.17,29.78,"nope"
68.99,30.98,"nope"
73.19,29.23,"nope"
67.52,30.87,"nope"
76.15,30.13,"nope"
68.13,31.81,"nope"
72.23,30.26,"nope"
76.26,28.98,"nope"
63.63,31.49,"nope"
70.73,29.92,"nope"
82.57,27.91,"nope"
76.70,30.66,"nope"
67.71,30.36,"nope"
73.48,29.19,"nope"
69.01,27.09,"nope"
80.25,29.95,"nope"
79.87,28.95,"nope"
72.30,30.21,"nope"
76.76,28.24,"nope"
81.47,31.36,"nope"
83.63,30.69,"nope"
71.17,31.93,"nope"
82.27,29.30,"nope"
76.61,29.87,"nope"
69.47,29.37,"nope"
74.84,30.72,"nope"
76.27,29.27,"nope"
74.23,30.55,"nope"
87.09,26.82,"nope"
71.95,29.14,"nope"
64.61,30.15,"nope"
72.28,31.05,"nope"
70.49,30.11,"nope"
84.98,29.40,"nope"
73.25,30.76,"nope"
73.98,31.28,"nope"
67.33,31.23,"nope"
75.44,29.78,"nope"
80.01,29.30,"nope"
61.48,30.50,"nope"
70.07,29.61,"nope"
77.15,28.82,"nope"
76.36,29.09,"nope"
70.39,30.50,"nope"
80.15,30.42,"nope"
73.90,30.50,"nope"
75.69,27.79,"nope"
74.57,30.05,"nope"
76.22,29.82,"nope"
62.82,30.27,"nope"
80.35,28.90,"nope"
109.83,23.72,"nope"
62.73,29.49,"nope"
80.62,28.07,"nope"
80.66,30.08,"nope"
75.18,28.45,"nope"
67.65,29.41,"nope"
79.59,28.59,"nope"
74.95,28.60,"nope"
73.05,27.41,"nope"
82.46,28.93,"nope"
72.25,28.31,"nope"
69.05,29.84,"nope"
77.54,29.43,"nope"
78.94,27.25,"nope"
68.38,30.88,"nope"
80.11,29.20,"nope"
81.29,25.64,"nope"
73.72,30.74,"nope"
102.53,26.83,"nope"
83.27,26.94,"nope"
66.56,31.56,"nope"
94.31,27.17,"nope"
77.31,30.33,"nope"
90.45,29.83,"nope"
78.66,28.56,"nope"
83.36,30.63,"nope"
89.42,27.77,"nope"
71.89,29.41,"nope"
81.20,29.63,"nope"
99.94,20.06,"nope"
98.42,27.50,"nope"
72.50,31.06,"nope"
69.45,29.88,"nope"
77.88,30.16,"nope"
1697.28,20.85,"nope"
1466.18,20.53,"nope"
1030.83,20.22,"nope"
73.29,30.75,"nope"
84.38,29.19,"nope"
70.09,29.11,"nope"
82.60,29.23,"nope"
83.74,28.43,"nope"
66.98,30.13,"nope"
81.20,30.47,"nope"
80.31,30.57,"nope"
67.91,31.01,"nope"
78.40,30.04,"nope"
93.36,25.81,"nope"
106.12,23.13,"nope"
102.36,26.39,"nope"
81.63,30.40,"nope"
64.78,31.75,"nope"
77.44,31.19,"nope"
88.92,27.13,"nope"
86.92,25.48,"nope"
84.80,28.57,"nope"
89.18,28.15,"nope"
83.78,23.94,"nope"
74.21,27.98,"nope"
79.32,28.27,"nope"
76.69,29.97,"nope"
84.50,25.29,"nope"
74.70,28.39,"nope"
73.70,30.83,"nope"
72.59,29.86,"nope"
80.96,28.50,"nope"
80.84,28.53,"nope"
76.41,29.84,"nope"
71.90,32.11,"nope"
80.95,29.67,"nope"
73.93,29.91,"nope"
79.56,26.20,"nope"
79.29,28.67,"nope"
76.97,30.56,"nope"
77.31,30.16,"nope"
63.93,31.18,"nope"
79.86,30.57,"nope"
77.52,31.22,"nope"
70.11,30.21,"nope"
67.46,31.50,"nope"
63.60,30.02,"nope"
82.11,29.09,"nope"
62.61,31.04,"nope"
80.23,29.96,"nope"
66.64,31.54,"nope"
67.94,31.57,"nope"
79.36,31.44,"nope"
64.21,30.95,"nope"
86.20,27.33,"nope"
77.89,29.33,"nope"
71.59,30.69,"nope"
74.55,30.02,"nope"
105.45,23.74,"nope"
59.72,30.79,"nope"
81.11,30.25,"nope"
66.44,29.90,"nope"
99.50,27.09,"nope"
71.94,29.66,"nope"
75.79,28.49,"nope"
71.54,30.81,"nope"
70.13,29.49,"nope"
79.65,29.65,"nope"
90.61,25.80,"nope"
1654.75,19.85,"nope"
158.47,19.82,"nope"
85.61,26.79,"nope"
75.36,28.61,"nope"
75.49,30.66,"nope"
74.12,29.80,"nope"
66.75,29.51,"nope"
72.73,30.04,"nope"
81.99,28.00,"nope"
70.51,30.12,"nope"
86.02,27.58,"nope"
65.93,31.32,"nope"
72.81,29.03,"nope"
86.37,24.28,"nope"
80.84,28.46,"nope"
68.47,29.82,"nope"
74.92,28.70,"nope"
79.97,28.77,"nope"
94.72,25.94,"nope"
71.88,28.99,"nope"
84.18,29.23,"nope"
84.27,27.72,"nope"
65.08,30.34,"nope"
76.31,31.45,"nope"
80.78,28.97,"nope"
140.07,21.37,"nope"
73.68,28.11,"nope"
70.33,31.35,"nope"
87.73,29.20,"nope"
76.36,29.55,"nope"
83.81,25.89,"nope"
75.97,29.46,"nope"
71.53,29.07,"nope"
78.17,28.85,"nope"
69.43,29.96,"nope"
75.77,29.29,"nope"
67.60,30.21,"nope"
85.46,30.77,"nope"
73.73,30.15,"nope"
68.65,28.88,"nope"
84.66,28.58,"nope"
78.13,28.41,"nope"
69.36,31.04,"nope"
60.77,31.93,"nope"
78.60,28.40,"nope"
82.05,29.38,"nope"
63.89,30.09,"nope"
76.70,29.05,"nope"
96.42,25.34,"nope"
67.70,30.38,"nope"
80.71,29.00,"nope"
74.58,28.97,"nope"
78.05,26.91,"nope"
81.88,28.19,"nope"
69.88,30.10,"nope"
66.03,31.97,"nope"
95.21,26.81,"nope"
80.40,28.68,"nope"
71.65,30.90,"nope"
66.58,30.13,"nope"
80.64,29.96,"nope"
88.13,29.34,"nope"
79.33,28.92,"nope"
64.82,30.91,"nope"
82.25,29.37,"nope"
85.58,29.62,"nope"
67.44,30.66,"nope"
63.23,31.50,"nope"
84.43,28.67,"nope"
69.25,29.94,"nope"
78.85,26.91,"nope"
93.79,27.10,"nope"
79.95,29.93,"nope"
71.08,29.15,"nope"
77.84,29.72,"nope"
66.96,31.49,"nope"
77.88,30.22,"nope"
74.14,30.08,"nope"
77.03,30.77,"nope"
84.73,26.44,"nope"
70.29,29.35,"nope"
74.97,29.82,"nope"
72.08,29.20,"nope"
83.90,26.71,"nope"
80.62,28.24,"nope"
67.04,27.50,"nope"
81.19,29.21,"nope"
88.89,27.73,"nope"
71.88,29.16,"nope"
71.52,28.50,"nope"
71.34,30.07,"nope"
84.41,26.72,"nope"
67.47,30.65,"nope"
83.39,28.01,"nope"
88.58,29.04,"nope"
74.92,29.76,"nope"
74.98,29.60,"nope"
75.76,29.92,"nope"
71.39,29.25,"nope"
68.59,28.77,"nope"
67.87,30.62,"nope"
68.67,31.46,"nope"
79.16,28.58,"nope"
75.21,28.90,"nope"
68.90,30.06,"nope"
64.48,31.13,"nope"
75.89,30.66,"nope"
70.51,28.62,"nope"
64.58,29.35,"nope"
71.69,30.54,"nope"
78.11,28.98,"nope"
74.23,29.91,"nope"
64.02,29.30,"nope"
83.40,30.22,"nope"
69.79,27.66,"nope"
79.09,29.04,"nope"
70.41,28.68,"nope"
77.99,30.22,"nope"
78.98,27.97,"nope"
77.77,30.27,"nope"
70.37,29.93,"nope"
73.41,31.15,"nope"
83.57,28.36,"nope"
67.84,31.15,"nope"
93.57,26.03,"nope"
63.12,28.94,"nope"
82.52,27.83,"nope"
69.15,30.36,"nope"
75.03,28.93,"nope"
68.66,30.34,"nope"
72.36,31.80,"nope"
88.56,29.80,"nope"
70.00,29.14,"nope"
84.12,27.81,"nope"
87.36,28.25,"nope"
73.76,29.09,"nope"
78.68,29.57,"nope"
70.11,27.18,"nope"
85.37,30.46,"nope"
66.43,29.40,"nope"
72.28,29.92,"nope"
75.74,29.00,"nope"
78.37,27.67,"nope"
80.95,28.27,"nope"
65.93,29.54,"nope"
89.10,29.29,"nope"
72.86,28.74,"nope"
74.90,29.52,"nope"
78.41,30.08,"nope"
67.19,30.40,"nope"
79.78,27.83,"nope"
79.46,30.99,"nope"
61.51,29.49,"nope"
71.56,31.67,"nope"
78.72,28.04,"nope"
72.80,27.98,"nope"
89.23,27.30,"nope"
123.82,22.09,"nope"
77.09,27.05,"nope"
68.48,30.67,"nope"
71.96,29.70,"nope"
71.13,30.45,"nope"
75.92,29.36,"nope"
66.39,30.39,"nope"
69.63,30.37,"nope"
91.61,28.08,"nope"
65.02,30.58,"nope"
74.58,29.93,"nope"
77.00,29.63,"nope"
73.72,28.46,"nope"
78.37,31.62,"nope"
73.42,29.47,"nope"
58.51,31.54,"nope"
97.52,25.67,"nope"
77.37,28.39,"nope"
71.53,29.06,"nope"
73.36,29.23,"nope"
86.72,27.90,"nope"
70.29,31.31,"nope"
76.97,29.30,"nope"
67.53,31.15,"nope"
89.11,29.82,"nope"
83.77,28.91,"nope"
65.91,30.23,"nope"
73.60,29.04,"nope"
82.26,28.88,"nope"
81.06,27.47,"nope"
77.31,29.99,"nope"
76.43,29.27,"nope"
80.67,29.23,"nope"
67.69,30.10,"nope"
73.12,29.69,"nope"
78.23,29.97,"nope"
75.14,29.59,"nope"
69.20,30.29,"nope"
79.12,28.05,"nope"
86.47,29.13,"nope"
75.08,29.41,"nope"
68.26,29.98,"nope"
